,the scores,sucess rate,one digit scores,two digits scores,three digits scores,four and more digits scores,Moving average,y=100,y=1000,%1_digit,%2_digits,%3_digits,%>=4_digits
355,0,0.26899384,100,0,0,0,1.51,100,1000,100%,0%,0%,0%
356,5,0.275862069,100,0,0,0,1.61,100,1000,100%,0%,0%,0%
357,2,0.278225806,100,0,0,0,1.69,100,1000,100%,0%,0%,0%
358,0,0.277665996,100,0,0,0,1.74,100,1000,100%,0%,0%,0%
359,2,0.28,100,0,0,0,1.74,100,1000,100%,0%,0%,0%
360,0,0.279441118,100,0,0,0,1.71,100,1000,100%,0%,0%,0%
361,3,0.283168317,100,0,0,0,1.68,100,1000,100%,0%,0%,0%
362,0,0.282608696,100,0,0,0,1.67,100,1000,100%,0%,0%,0%
363,0,0.282051282,100,0,0,0,1.67,100,1000,100%,0%,0%,0%
364,0,0.281496063,100,0,0,0,1.68,100,1000,100%,0%,0%,0%
365,1,0.282352941,100,0,0,0,1.68,100,1000,100%,0%,0%,0%
366,0,0.281800391,100,0,0,0,1.65,100,1000,100%,0%,0%,0%
367,0,0.28125,100,0,0,0,1.65,100,1000,100%,0%,0%,0%
368,4,0.286266925,100,0,0,0,1.65,100,1000,100%,0%,0%,0%
369,3,0.289827255,100,0,0,0,1.71,100,1000,100%,0%,0%,0%
370,2,0.291984733,100,0,0,0,1.78,100,1000,100%,0%,0%,0%
371,0,0.291428571,100,0,0,0,1.79,100,1000,100%,0%,0%,0%
372,0,0.290874525,100,0,0,0,1.83,100,1000,100%,0%,0%,0%
373,1,0.291666667,100,0,0,0,1.85,100,1000,100%,0%,0%,0%
374,5,0.297752809,100,0,0,0,1.86,100,1000,100%,0%,0%,0%
375,0,0.297196262,100,0,0,0,1.87,100,1000,100%,0%,0%,0%
376,0,0.296641791,100,0,0,0,1.87,100,1000,100%,0%,0%,0%
377,0,0.296089385,100,0,0,0,1.91,100,1000,100%,0%,0%,0%
378,3,0.299445471,100,0,0,0,1.9,100,1000,100%,0%,0%,0%
379,1,0.300184162,100,0,0,0,1.9,100,1000,100%,0%,0%,0%
380,0,0.299632353,100,0,0,0,1.9,100,1000,100%,0%,0%,0%
381,1,0.3003663,100,0,0,0,1.9,100,1000,100%,0%,0%,0%
382,3,0.303636364,100,0,0,0,1.91,100,1000,100%,0%,0%,0%
383,7,0.311827957,100,0,0,0,2.02,100,1000,100%,0%,0%,0%
384,2,0.31372549,100,0,0,0,2.03,100,1000,100%,0%,0%,0%
385,0,0.31316726,100,0,0,0,2.05,100,1000,100%,0%,0%,0%
386,5,0.318661972,100,0,0,0,2.04,100,1000,100%,0%,0%,0%
387,0,0.318101933,100,0,0,0,2.44,100,1000,100%,0%,0%,0%
388,5,0.323478261,100,0,0,0,2.44,100,1000,100%,0%,0%,0%
389,0,0.322916667,100,0,0,0,2.43,100,1000,100%,0%,0%,0%
390,6,0.329331046,100,0,0,0,2.41,100,1000,100%,0%,0%,0%
391,3,0.332197615,100,0,0,0,2.4,100,1000,100%,0%,0%,0%
392,3,0.335025381,100,0,0,0,2.42,100,1000,100%,0%,0%,0%
393,1,0.335581788,100,0,0,0,2.39,100,1000,100%,0%,0%,0%
394,0,0.335016835,100,0,0,0,2.39,100,1000,100%,0%,0%,0%
395,5,0.34,100,0,0,0,2.45,100,1000,100%,0%,0%,0%
396,0,0.339434276,100,0,0,0,2.42,100,1000,100%,0%,0%,0%
397,8,0.347540984,100,0,0,0,2.46,100,1000,100%,0%,0%,0%
398,0,0.346972177,100,0,0,0,2.48,100,1000,100%,0%,0%,0%
399,16,0.363057325,99.75,0.25,0,0,2.47,100,1000,100%,0%,0%,0%
400,0,0.362480127,99.75062344,0.249376559,0,0,2.5,100,1000,100%,0%,0%,0%
401,0,0.361904762,99.75124378,0.248756219,0,0,2.49,100,1000,100%,0%,0%,0%
402,0,0.36133122,99.75186104,0.248138958,0,0,2.55,100,1000,100%,0%,0%,0%
403,0,0.360759494,99.75247525,0.247524752,0,0,2.55,100,1000,100%,0%,0%,0%
404,0,0.360189573,99.75308642,0.24691358,0,0,2.51,100,1000,100%,0%,0%,0%
405,10,0.369565217,99.50738916,0.492610837,0,0,2.51,100,1000,100%,0%,0%,0%
406,8,0.376722818,99.50859951,0.491400491,0,0,2.51,100,1000,100%,0%,0%,0%
407,7,0.382753404,99.50980392,0.490196078,0,0,2.56,100,1000,100%,0%,0%,0%
408,0,0.382175227,99.51100244,0.488997555,0,0,2.56,100,1000,100%,0%,0%,0%
409,0,0.381598793,99.51219512,0.487804878,0,0,2.67,100,1000,100%,0%,0%,0%
410,0,0.381024096,99.513382,0.486618005,0,0,2.8,100,1000,100%,0%,0%,0%
411,0,0.380451128,99.51456311,0.485436893,0,0,2.81,100,1000,100%,0%,0%,0%
412,0,0.37987988,99.5157385,0.484261501,0,0,2.89,100,1000,100%,0%,0%,0%
413,1,0.380239521,99.51690821,0.483091787,0,0,2.9,100,1000,100%,0%,0%,0%
414,1,0.380597015,99.51807229,0.481927711,0,0,2.9,100,1000,100%,0%,0%,0%
415,0,0.380029806,99.51923077,0.480769231,0,0,3.09,100,1000,100%,0%,0%,0%
416,1,0.38038633,99.52038369,0.479616307,0,0,3.11,100,1000,100%,0%,0%,0%
417,0,0.379821958,99.5215311,0.4784689,0,0,3.21,100,1000,100%,0%,0%,0%
418,6,0.384728341,99.52267303,0.477326969,0,0,3.21,100,1000,100%,0%,0%,0%
419,7,0.3904209,99.52380952,0.476190476,0,0,3.18,100,1000,100%,0%,0%,0%
420,1,0.390738061,99.52494062,0.475059382,0,0,3.17,100,1000,100%,0%,0%,0%
421,4,0.393678161,99.52606635,0.473933649,0,0,3.22,100,1000,100%,0%,0%,0%
422,3,0.395714286,99.52718676,0.472813239,0,0,3.22,100,1000,100%,0%,0%,0%
423,1,0.396011396,99.52830189,0.471698113,0,0,3.24,100,1000,100%,0%,0%,0%
424,2,0.397163121,99.52941176,0.470588235,0,0,3.3,100,1000,100%,0%,0%,0%
425,0,0.396600567,99.53051643,0.469483568,0,0,3.25,100,1000,100%,0%,0%,0%
426,4,0.399437412,99.53161593,0.468384075,0,0,3.25,100,1000,100%,0%,0%,0%
427,0,0.398876404,99.53271028,0.46728972,0,0,3.26,100,1000,100%,0%,0%,0%
428,0,0.398316971,99.53379953,0.466200466,0,0,3.29,100,1000,100%,0%,0%,0%
429,0,0.397759104,99.53488372,0.465116279,0,0,3.27,100,1000,100%,0%,0%,0%
430,0,0.397202797,99.53596288,0.464037123,0,0,3.42,100,1000,100%,0%,0%,0%
431,1,0.39748954,99.53703704,0.462962963,0,0,3.56,100,1000,100%,0%,0%,0%
432,11,0.406035665,99.30715935,0.692840647,0,0,3.75,100,1000,99%,1%,0%,0%
433,2,0.407103825,99.30875576,0.69124424,0,0,3.74,100,1000,99%,1%,0%,0%
434,2,0.408163265,99.31034483,0.689655172,0,0,3.67,100,1000,99%,1%,0%,0%
435,0,0.407608696,99.31192661,0.688073394,0,0,3.69,100,1000,99%,1%,0%,0%
436,40,0.437580438,99.08466819,0.915331808,0,0,3.8,100,1000,99%,1%,0%,0%
437,0,0.437017995,99.08675799,0.913242009,0,0,3.76,100,1000,99%,1%,0%,0%
438,0,0.436456996,99.08883827,0.911161731,0,0,3.85,100,1000,99%,1%,0%,0%
439,0,0.435897436,99.09090909,0.909090909,0,0,3.8,100,1000,99%,1%,0%,0%
440,0,0.435339309,99.09297052,0.907029478,0,0,3.8,100,1000,99%,1%,0%,0%
441,3,0.436942675,99.09502262,0.904977376,0,0,3.83,100,1000,99%,1%,0%,0%
442,0,0.436386768,99.09706546,0.902934537,0,0,3.85,100,1000,99%,1%,0%,0%
443,0,0.435832274,99.0990991,0.900900901,0,0,3.9,100,1000,99%,1%,0%,0%
444,10,0.44235589,98.87640449,1.123595506,0,0,3.93,100,1000,99%,1%,0%,0%
445,1,0.4425,98.87892377,1.121076233,0,0,3.93,100,1000,99%,1%,0%,0%
446,7,0.446782178,98.88143177,1.118568233,0,0,4.15,100,1000,99%,1%,0%,0%
447,2,0.447595561,98.88392857,1.116071429,0,0,4.34,100,1000,99%,1%,0%,0%
448,1,0.447724477,98.88641425,1.113585746,0,0,4.26,100,1000,99%,1%,0%,0%
449,7,0.451887942,98.88888889,1.111111111,0,0,4.3,100,1000,99%,1%,0%,0%
450,0,0.4513382,98.89135255,1.10864745,0,0,4.44,100,1000,99%,1%,0%,0%
451,6,0.454764777,98.89380531,1.10619469,0,0,4.55,100,1000,99%,1%,0%,0%
452,4,0.456834532,98.89624724,1.103752759,0,0,4.55,100,1000,99%,1%,0%,0%
453,1,0.456937799,98.89867841,1.101321586,0,0,4.61,100,1000,99%,1%,0%,0%
454,0,0.456391876,98.9010989,1.098901099,0,0,4.61,100,1000,99%,1%,0%,0%
455,0,0.455847255,98.90350877,1.096491228,0,0,4.61,100,1000,99%,1%,0%,0%
456,10,0.46171967,98.68708972,1.312910284,0,0,4.57,100,1000,99%,1%,0%,0%
457,2,0.462441315,98.68995633,1.310043668,0,0,4.51,100,1000,99%,1%,0%,0%
458,11,0.46875,98.47494553,1.525054466,0,0,4.6,100,1000,98%,2%,0%,0%
459,15,0.477272727,98.26086957,1.739130435,0,0,4.64,100,1000,98%,2%,0%,0%
460,1,0.477324263,98.26464208,1.735357918,0,0,4.64,100,1000,98%,2%,0%,0%
461,11,0.483221477,98.05194805,1.948051948,0,0,4.65,100,1000,98%,2%,0%,0%
462,1,0.483258929,98.05615551,1.943844492,0,0,4.73,100,1000,98%,2%,0%,0%
463,0,0.482720178,98.06034483,1.939655172,0,0,4.78,100,1000,98%,2%,0%,0%
464,19,0.492911668,97.84946237,2.150537634,0,0,4.77,100,1000,98%,2%,0%,0%
465,3,0.49402823,97.85407725,2.145922747,0,0,4.8,100,1000,98%,2%,0%,0%
466,10,0.498927039,97.64453961,2.355460385,0,0,4.8,100,1000,98%,2%,0%,0%
467,0,0.498392283,97.64957265,2.35042735,0,0,4.79,100,1000,98%,2%,0%,0%
468,1,0.498395722,97.65458422,2.345415778,0,0,4.82,100,1000,98%,2%,0%,0%
469,2,0.498933902,97.65957447,2.340425532,0,0,4.89,100,1000,98%,2%,0%,0%
470,7,0.502114165,97.66454352,2.335456476,0,0,4.93,100,1000,98%,2%,0%,0%
471,0,0.501583949,97.66949153,2.330508475,0,0,4.92,100,1000,98%,2%,0%,0%
472,2,0.502105263,97.6744186,2.325581395,0,0,4.88,100,1000,98%,2%,0%,0%
473,7,0.505219207,97.67932489,2.320675105,0,0,4.87,100,1000,98%,2%,0%,0%
474,0,0.504692388,97.68421053,2.315789474,0,0,5,100,1000,98%,2%,0%,0%
475,0,0.504166667,97.68907563,2.31092437,0,0,4.98,100,1000,98%,2%,0%,0%
476,1,0.504158004,97.69392034,2.306079665,0,0,5.07,100,1000,98%,2%,0%,0%
477,3,0.505175983,97.69874477,2.30125523,0,0,5.04,100,1000,98%,2%,0%,0%
478,1,0.505165289,97.70354906,2.296450939,0,0,5.48,100,1000,98%,2%,0%,0%
479,16,0.512690355,97.5,2.5,0,0,5.53,100,1000,98%,3%,0%,0%
480,14,0.519,97.2972973,2.702702703,0,0,5.63,100,1000,97%,3%,0%,0%
481,20,0.52791381,97.09543568,2.904564315,0,0,6.01,100,1000,97%,3%,0%,0%
482,2,0.528320313,97.10144928,2.898550725,0,0,6.02,100,1000,97%,3%,0%,0%
483,0,0.527804878,97.10743802,2.892561983,0,0,5.94,100,1000,97%,3%,0%,0%
484,4,0.529126214,97.11340206,2.886597938,0,0,6.01,100,1000,97%,3%,0%,0%
485,11,0.533589251,96.91358025,3.086419753,0,0,5.99,100,1000,97%,3%,0%,0%
486,1,0.533524904,96.91991786,3.080082136,0,0,6.07,100,1000,97%,3%,0%,0%
487,9,0.537001898,96.92622951,3.073770492,0,0,5.73,100,1000,97%,3%,0%,0%
488,0,0.536492891,96.93251534,3.067484663,0,0,5.87,100,1000,97%,3%,0%,0%
489,0,0.535984848,96.93877551,3.06122449,0,0,5.93,100,1000,97%,3%,0%,0%
490,9,0.539399625,96.94501018,3.054989817,0,0,5.93,100,1000,97%,3%,0%,0%
491,5,0.541044776,96.95121951,3.048780488,0,0,5.97,100,1000,97%,3%,0%,0%
492,8,0.543940796,96.95740365,3.042596349,0,0,6.04,100,1000,97%,3%,0%,0%
493,4,0.545119705,96.96356275,3.036437247,0,0,6.04,100,1000,97%,3%,0%,0%
494,0,0.544618215,96.96969697,3.03030303,0,0,6.09,100,1000,97%,3%,0%,0%
495,27,0.555156951,96.77419355,3.225806452,0,0,5.99,100,1000,97%,3%,0%,0%
496,19,0.562114537,96.57947686,3.420523139,0,0,6.03,100,1000,97%,3%,0%,0%
497,0,0.561619718,96.58634538,3.413654618,0,0,6,100,1000,97%,3%,0%,0%
498,4,0.56266433,96.59318637,3.406813627,0,0,6.09,100,1000,97%,3%,0%,0%
499,30,0.57337884,96.4,3.6,0,0,6.14,100,1000,96%,4%,0%,0%
500,11,0.576858108,96.20758483,3.79241517,0,0,6.07,100,1000,96%,4%,0%,0%
501,0,0.576371308,96.21513944,3.784860558,0,0,6.13,100,1000,96%,4%,0%,0%
502,6,0.578020134,96.22266402,3.777335984,0,0,6.19,100,1000,96%,4%,0%,0%
503,0,0.577535624,96.23015873,3.76984127,0,0,6.15,100,1000,96%,4%,0%,0%
504,0,0.577051926,96.23762376,3.762376238,0,0,6.14,100,1000,96%,4%,0%,0%
505,6,0.57868443,96.24505929,3.754940711,0,0,6.2,100,1000,96%,4%,0%,0%
506,2,0.578903654,96.25246548,3.747534517,0,0,6.42,100,1000,96%,4%,0%,0%
507,16,0.583947584,96.06299213,3.937007874,0,0,6.51,100,1000,96%,4%,0%,0%
508,4,0.584828711,96.07072692,3.929273084,0,0,6.52,100,1000,96%,4%,0%,0%
509,0,0.584352078,96.07843137,3.921568627,0,0,6.41,100,1000,96%,4%,0%,0%
510,1,0.584214809,96.08610568,3.913894325,0,0,6.27,100,1000,96%,4%,0%,0%
511,8,0.586429725,96.09375,3.90625,0,0,6.33,100,1000,96%,4%,0%,0%
512,5,0.587620579,96.10136452,3.898635478,0,0,6.28,100,1000,96%,4%,0%,0%
513,0,0.587148594,96.10894942,3.891050584,0,0,6.35,100,1000,96%,4%,0%,0%
514,4,0.588,96.11650485,3.883495146,0,0,6.44,100,1000,96%,4%,0%,0%
515,0,0.587529976,96.12403101,3.875968992,0,0,6.46,100,1000,96%,4%,0%,0%
516,0,0.587060703,96.13152805,3.868471954,0,0,6.49,100,1000,96%,4%,0%,0%
517,3,0.587579618,96.13899614,3.861003861,0,0,6.39,100,1000,96%,4%,0%,0%
518,13,0.591338583,95.95375723,4.046242775,0,0,6.46,100,1000,96%,4%,0%,0%
519,11,0.594383775,95.76923077,4.230769231,0,0,6.71,100,1000,96%,4%,0%,0%
520,0,0.593920499,95.77735125,4.222648752,0,0,6.73,100,1000,96%,4%,0%,0%
521,0,0.593457944,95.78544061,4.214559387,0,0,6.8,100,1000,96%,4%,0%,0%
522,2,0.593628594,95.79349904,4.206500956,0,0,6.84,100,1000,96%,4%,0%,0%
523,14,0.597542243,95.61068702,4.389312977,0,0,7.07,100,1000,96%,4%,0%,0%
524,0,0.597083653,95.61904762,4.380952381,0,0,7.03,100,1000,96%,4%,0%,0%
525,9,0.599390708,95.62737643,4.372623574,0,0,7.1,100,1000,96%,4%,0%,0%
526,1,0.599239544,95.63567362,4.364326376,0,0,7.16,100,1000,96%,4%,0%,0%
527,44,0.611764706,95.45454545,4.545454545,0,0,7.19,100,1000,95%,5%,0%,0%
528,5,0.612737921,95.463138,4.536862004,0,0,7.2,100,1000,95%,5%,0%,0%
529,10,0.615105301,95.28301887,4.716981132,0,0,7.25,100,1000,95%,5%,0%,0%
530,38,0.625,95.10357815,4.896421846,0,0,7.15,100,1000,95%,5%,0%,0%
531,2,0.62508809,95.11278195,4.887218045,0,0,7.4,100,1000,95%,5%,0%,0%
532,3,0.625439213,95.12195122,4.87804878,0,0,7.36,100,1000,95%,5%,0%,0%
533,9,0.627355199,95.13108614,4.868913858,0,0,7.34,100,1000,95%,5%,0%,0%
534,0,0.626917713,95.14018692,4.859813084,0,0,7.38,100,1000,95%,5%,0%,0%
535,8,0.628551629,95.14925373,4.850746269,0,0,7.41,100,1000,95%,5%,0%,0%
536,6,0.629655172,95.15828678,4.841713222,0,0,7.33,100,1000,95%,5%,0%,0%
537,14,0.632764505,94.98141264,5.018587361,0,0,7.67,100,1000,95%,5%,0%,0%
538,6,0.633831522,94.99072356,5.009276438,0,0,7.64,100,1000,95%,5%,0%,0%
539,0,0.633401222,95,5,0,0,7.64,100,1000,95%,5%,0%,0%
540,4,0.633964817,95.00924214,4.990757856,0,0,7.64,100,1000,95%,5%,0%,0%
541,10,0.635997314,94.83394834,5.166051661,0,0,7.59,100,1000,95%,5%,0%,0%
542,0,0.63557047,94.84346225,5.156537753,0,0,7.63,100,1000,95%,5%,0%,0%
543,5,0.636363636,94.85294118,5.147058824,0,0,7.55,100,1000,95%,5%,0%,0%
544,0,0.635938544,94.86238532,5.137614679,0,0,7.61,100,1000,95%,5%,0%,0%
545,5,0.636726547,94.87179487,5.128205128,0,0,7.61,100,1000,95%,5%,0%,0%
546,4,0.637267905,94.88117002,5.118829982,0,0,7.4,100,1000,95%,5%,0%,0%
547,11,0.639473684,94.7080292,5.291970803,0,0,7.21,100,1000,95%,5%,0%,0%
548,6,0.640471513,94.71766849,5.282331512,0,0,7.21,100,1000,95%,5%,0%,0%
549,0,0.640052356,94.72727273,5.272727273,0,0,7.24,100,1000,95%,5%,0%,0%
550,6,0.641042345,94.73684211,5.263157895,0,0,7.01,100,1000,95%,5%,0%,0%
551,12,0.643410853,94.56521739,5.434782609,0,0,6.93,100,1000,95%,5%,0%,0%
552,0,0.642995481,94.57504521,5.424954792,0,0,6.94,100,1000,95%,5%,0%,0%
553,0,0.642580645,94.58483755,5.415162455,0,0,6.98,100,1000,95%,5%,0%,0%
554,6,0.643545279,94.59459459,5.405405405,0,0,7.03,100,1000,95%,5%,0%,0%
555,22,0.648101266,94.42446043,5.575539568,0,0,7.04,100,1000,94%,6%,0%,0%
556,19,0.651875,94.25493716,5.745062837,0,0,7.04,100,1000,94%,6%,0%,0%
557,3,0.652119701,94.26523297,5.734767025,0,0,7.03,100,1000,94%,6%,0%,0%
558,0,0.651713396,94.27549195,5.72450805,0,0,6.91,100,1000,94%,6%,0%,0%
559,1,0.65152458,94.28571429,5.714285714,0,0,6.98,100,1000,94%,6%,0%,0%
560,7,0.652631579,94.29590018,5.704099822,0,0,7.08,100,1000,94%,6%,0%,0%
561,6,0.65351418,94.30604982,5.693950178,0,0,7.07,100,1000,94%,6%,0%,0%
562,8,0.654812998,94.31616341,5.68383659,0,0,7.07,100,1000,94%,6%,0%,0%
563,9,0.65630713,94.32624113,5.673758865,0,0,7.06,100,1000,94%,6%,0%,0%
564,21,0.660252556,94.15929204,5.840707965,0,0,7.18,100,1000,94%,6%,0%,0%
565,6,0.661077844,94.16961131,5.830388693,0,0,7.3,100,1000,94%,6%,0%,0%
566,0,0.660682226,94.17989418,5.82010582,0,0,7.31,100,1000,94%,6%,0%,0%
567,7,0.661703395,94.19014085,5.809859155,0,0,7.31,100,1000,94%,6%,0%,0%
568,26,0.666471278,94.02460457,5.975395431,0,0,7.29,100,1000,94%,6%,0%,0%
569,4,0.666861485,94.03508772,5.964912281,0,0,7.18,100,1000,94%,6%,0%,0%
570,14,0.669177289,93.8704028,6.129597198,0,0,7.07,100,1000,94%,6%,0%,0%
571,4,0.66955517,93.88111888,6.118881119,0,0,7.07,100,1000,94%,6%,0%,0%
572,25,0.673875925,93.71727749,6.282722513,0,0,7.12,100,1000,94%,6%,0%,0%
573,3,0.674048836,93.728223,6.271777003,0,0,7.1,100,1000,94%,6%,0%,0%
574,7,0.674957603,93.73913043,6.260869565,0,0,7.02,100,1000,94%,6%,0%,0%
575,6,0.675675676,93.75,6.25,0,0,7.02,100,1000,94%,6%,0%,0%
576,4,0.676024705,93.76083189,6.239168111,0,0,6.94,100,1000,94%,6%,0%,0%
577,4,0.676371781,93.7716263,6.228373702,0,0,7.05,100,1000,94%,6%,0%,0%
578,6,0.677077524,93.78238342,6.21761658,0,0,6.64,100,1000,94%,6%,0%,0%
579,6,0.677777778,93.79310345,6.206896552,0,0,6.59,100,1000,94%,6%,0%,0%
580,39,0.68423913,93.63166954,6.368330465,0,0,6.52,100,1000,94%,6%,0%,0%
581,16,0.686591276,93.47079038,6.529209622,0,0,6.18,100,1000,93%,7%,0%,0%
582,0,0.686221744,93.48198971,6.518010292,0,0,6.17,100,1000,93%,7%,0%,0%
583,4,0.686527107,93.49315068,6.506849315,0,0,6.17,100,1000,93%,7%,0%,0%
584,7,0.687332977,93.5042735,6.495726496,0,0,6.14,100,1000,94%,6%,0%,0%
585,3,0.687466667,93.51535836,6.484641638,0,0,6.15,100,1000,94%,6%,0%,0%
586,35,0.692830979,93.3560477,6.6439523,0,0,6.11,100,1000,93%,7%,0%,0%
587,6,0.693430657,93.36734694,6.632653061,0,0,6.06,100,1000,93%,7%,0%,0%
588,0,0.693069307,93.37860781,6.62139219,0,0,5.96,100,1000,93%,7%,0%,0%
589,0,0.692708333,93.38983051,6.610169492,0,0,5.91,100,1000,93%,7%,0%,0%
590,4,0.692987013,93.40101523,6.598984772,0,0,5.92,100,1000,93%,7%,0%,0%
591,9,0.694056848,93.41216216,6.587837838,0,0,5.91,100,1000,93%,7%,0%,0%
592,0,0.693698347,93.4232715,6.576728499,0,0,5.82,100,1000,93%,7%,0%,0%
593,10,0.694915254,93.26599327,6.734006734,0,0,5.83,100,1000,93%,7%,0%,0%
594,0,0.694558522,93.27731092,6.722689076,0,0,5.79,100,1000,93%,7%,0%,0%
595,6,0.695140665,93.2885906,6.711409396,0,0,5.8,100,1000,93%,7%,0%,0%
596,0,0.694785276,93.2998325,6.700167504,0,0,5.77,100,1000,93%,7%,0%,0%
597,0,0.69443025,93.31103679,6.688963211,0,0,5.75,100,1000,93%,7%,0%,0%
598,7,0.695165394,93.32220367,6.677796327,0,0,5.65,100,1000,93%,7%,0%,0%
599,7,0.695894577,93.33333333,6.666666667,0,0,5.6,100,1000,93%,7%,0%,0%
600,3,0.696004047,93.34442596,6.655574043,0,0,5.62,100,1000,93%,7%,0%,0%
601,1,0.695805963,93.35548173,6.644518272,0,0,5.57,100,1000,93%,7%,0%,0%
602,10,0.696984925,93.20066335,6.79933665,0,0,5.46,100,1000,93%,7%,0%,0%
603,5,0.69739479,93.21192053,6.78807947,0,0,5.47,100,1000,93%,7%,0%,0%
604,1,0.697197197,93.2231405,6.776859504,0,0,5.48,100,1000,93%,7%,0%,0%
605,6,0.697755611,93.23432343,6.765676568,0,0,5.43,100,1000,93%,7%,0%,0%
606,1,0.697558545,93.24546952,6.754530478,0,0,5.23,100,1000,93%,7%,0%,0%
607,4,0.697813121,93.25657895,6.743421053,0,0,5.04,100,1000,93%,7%,0%,0%
608,11,0.699110672,93.10344828,6.896551724,0,0,5.02,100,1000,93%,7%,0%,0%
609,10,0.7002457,92.95081967,7.049180328,0,0,5.07,100,1000,93%,7%,0%,0%
610,0,0.699901768,92.96235679,7.037643208,0,0,5.07,100,1000,93%,7%,0%,0%
611,8,0.700733496,92.97385621,7.026143791,0,0,5.01,100,1000,93%,7%,0%,0%
612,4,0.70097561,92.98531811,7.014681892,0,0,4.97,100,1000,93%,7%,0%,0%
613,12,0.702375182,92.83387622,7.166123779,0,0,4.9,100,1000,93%,7%,0%,0%
614,16,0.704326923,92.68292683,7.317073171,0,0,4.82,100,1000,93%,7%,0%,0%
615,1,0.704130644,92.69480519,7.305194805,0,0,4.62,100,1000,93%,7%,0%,0%
616,0,0.703792607,92.70664506,7.293354943,0,0,4.57,100,1000,93%,7%,0%,0%
617,1,0.703597122,92.7184466,7.281553398,0,0,4.57,100,1000,93%,7%,0%,0%
618,2,0.703544061,92.73021002,7.269789984,0,0,4.51,100,1000,93%,7%,0%,0%
619,0,0.703207276,92.74193548,7.258064516,0,0,4.26,100,1000,93%,7%,0%,0%
620,0,0.702870813,92.75362319,7.246376812,0,0,4.23,100,1000,93%,7%,0%,0%
621,5,0.703244275,92.76527331,7.234726688,0,0,4.1,100,1000,93%,7%,0%,0%
622,0,0.702908918,92.77688604,7.223113965,0,0,4.08,100,1000,93%,7%,0%,0%
623,6,0.703422053,92.78846154,7.211538462,0,0,3.84,100,1000,93%,7%,0%,0%
624,0,0.703087886,92.8,7.2,0,0,3.82,100,1000,93%,7%,0%,0%
625,1,0.702895112,92.8115016,7.188498403,0,0,3.76,100,1000,93%,7%,0%,0%
626,12,0.704245283,92.66347687,7.336523126,0,0,3.7,100,1000,93%,7%,0%,0%
627,3,0.70433145,92.67515924,7.324840764,0,0,3.69,100,1000,93%,7%,0%,0%
628,0,0.704,92.68680445,7.313195548,0,0,3.7,100,1000,93%,7%,0%,0%
629,3,0.704086426,92.6984127,7.301587302,0,0,3.67,100,1000,93%,7%,0%,0%
630,4,0.704311153,92.70998415,7.290015848,0,0,3.64,100,1000,93%,7%,0%,0%
631,1,0.70411985,92.72151899,7.278481013,0,0,3.26,100,1000,93%,7%,0%,0%
632,3,0.704205607,92.73301738,7.266982622,0,0,3.11,100,1000,93%,7%,0%,0%
633,6,0.704704238,92.7444795,7.255520505,0,0,3.14,100,1000,93%,7%,0%,0%
634,1,0.704513727,92.75590551,7.244094488,0,0,3.15,100,1000,93%,7%,0%,0%
635,4,0.704735376,92.7672956,7.232704403,0,0,3.09,100,1000,93%,7%,0%,0%
636,1,0.704545455,92.77864992,7.221350078,0,0,3.09,100,1000,93%,7%,0%,0%
637,4,0.704766312,92.78996865,7.210031348,0,0,2.74,100,1000,93%,7%,0%,0%
638,1,0.704576976,92.80125196,7.198748044,0,0,2.69,100,1000,93%,7%,0%,0%
639,1,0.704387991,92.8125,7.1875,0,0,2.73,100,1000,93%,7%,0%,0%
640,3,0.704472107,92.82371295,7.176287051,0,0,2.74,100,1000,93%,7%,0%,0%
641,1,0.70428374,92.83489097,7.165109034,0,0,2.71,100,1000,93%,7%,0%,0%
642,1,0.70409572,92.84603421,7.153965785,0,0,2.63,100,1000,93%,7%,0%,0%
643,1,0.703908046,92.85714286,7.142857143,0,0,2.64,100,1000,93%,7%,0%,0%
644,1,0.703720717,92.86821705,7.131782946,0,0,2.55,100,1000,93%,7%,0%,0%
645,2,0.703669725,92.87925697,7.120743034,0,0,2.57,100,1000,93%,7%,0%,0%
646,2,0.703618873,92.89026275,7.109737249,0,0,2.52,100,1000,93%,7%,0%,0%
647,1,0.703432494,92.90123457,7.098765432,0,0,2.53,100,1000,93%,7%,0%,0%
648,1,0.703246456,92.91217257,7.087827427,0,0,2.56,100,1000,93%,7%,0%,0%
649,2,0.703196347,92.92307692,7.076923077,0,0,2.5,100,1000,93%,7%,0%,0%
650,1,0.703010949,92.93394777,7.066052227,0,0,2.43,100,1000,93%,7%,0%,0%
651,1,0.702825889,92.94478528,7.055214724,0,0,2.42,100,1000,93%,7%,0%,0%
652,1,0.702641166,92.95558959,7.044410413,0,0,2.42,100,1000,93%,7%,0%,0%
653,1,0.702456779,92.96636086,7.033639144,0,0,2.34,100,1000,93%,7%,0%,0%
654,1,0.702272727,92.97709924,7.022900763,0,0,2.3,100,1000,93%,7%,0%,0%
655,2,0.70222424,92.98780488,7.012195122,0,0,2.29,100,1000,93%,7%,0%,0%
656,0,0.701905626,92.99847793,7.00152207,0,0,2.24,100,1000,93%,7%,0%,0%
657,1,0.701722575,93.00911854,6.990881459,0,0,2.25,100,1000,93%,7%,0%,0%
658,5,0.702079566,93.01972686,6.980273141,0,0,2.23,100,1000,93%,7%,0%,0%
